id,domain,prompt
497,analogy_composition,Complete the analogy: 'tensor is to local structure as polytope is to global structure'; then perturb the relation under fixed token budget. [benchmark_id=analogy_composition_097]
498,analogy_composition,Complete the analogy: 'embedding is to local structure as distance matrix is to global structure'; then transform the relation under fixed token budget. [benchmark_id=analogy_composition_098]
499,analogy_composition,Complete the analogy: 'graph is to local structure as vector field is to global structure'; then cluster the relation across two scales. [benchmark_id=analogy_composition_099]
500,analogy_composition,Complete the analogy: 'embedding is to local structure as coordinate frame is to global structure'; then perturb the relation under rotational invariance. [benchmark_id=analogy_composition_100]
501,analogy_composition,Complete the analogy: 'latent map is to local structure as vector field is to global structure'; then interpolate the relation under fixed token budget. [benchmark_id=analogy_composition_101]
502,analogy_composition,Complete the analogy: 'tensor is to local structure as operator is to global structure'; then perturb the relation with contrastive supervision. [benchmark_id=analogy_composition_102]
503,analogy_composition,Complete the analogy: 'graph is to local structure as vector field is to global structure'; then interpolate the relation with contrastive supervision. [benchmark_id=analogy_composition_103]
504,analogy_composition,Complete the analogy: 'trajectory is to local structure as tensor is to global structure'; then compare the relation under rotational invariance. [benchmark_id=analogy_composition_104]
505,analogy_composition,Complete the analogy: 'projection is to local structure as coordinate frame is to global structure'; then decompose the relation under fixed token budget. [benchmark_id=analogy_composition_105]
506,analogy_composition,Complete the analogy: 'projection is to local structure as projection is to global structure'; then project the relation while preserving neighborhood topology. [benchmark_id=analogy_composition_106]
507,analogy_composition,Complete the analogy: 'vector field is to local structure as geodesic is to global structure'; then factorize the relation with contrastive supervision. [benchmark_id=analogy_composition_107]
508,analogy_composition,Complete the analogy: 'polytope is to local structure as basis is to global structure'; then project the relation under rotational invariance. [benchmark_id=analogy_composition_108]
509,analogy_composition,Complete the analogy: 'vector field is to local structure as basis is to global structure'; then decompose the relation under noisy measurements. [benchmark_id=analogy_composition_109]
510,analogy_composition,Complete the analogy: 'latent map is to local structure as vector field is to global structure'; then cluster the relation while preserving neighborhood topology. [benchmark_id=analogy_composition_110]
511,analogy_composition,Complete the analogy: 'trajectory is to local structure as distance matrix is to global structure'; then normalize the relation with bounded curvature. [benchmark_id=analogy_composition_111]
512,analogy_composition,Complete the analogy: 'distance matrix is to local structure as distance matrix is to global structure'; then interpolate the relation with bounded curvature. [benchmark_id=analogy_composition_112]
513,analogy_composition,Complete the analogy: 'distance matrix is to local structure as polytope is to global structure'; then normalize the relation with sparse observations. [benchmark_id=analogy_composition_113]
514,analogy_composition,Complete the analogy: 'projection is to local structure as geodesic is to global structure'; then normalize the relation with sparse observations. [benchmark_id=analogy_composition_114]
515,analogy_composition,Complete the analogy: 'basis is to local structure as projection is to global structure'; then compare the relation under fixed token budget. [benchmark_id=analogy_composition_115]
516,analogy_composition,Complete the analogy: 'polytope is to local structure as manifold is to global structure'; then factorize the relation with sparse observations. [benchmark_id=analogy_composition_116]
517,analogy_composition,Complete the analogy: 'embedding is to local structure as latent map is to global structure'; then align the relation with bounded curvature. [benchmark_id=analogy_composition_117]
518,analogy_composition,Complete the analogy: 'distance matrix is to local structure as operator is to global structure'; then compare the relation with sparse observations. [benchmark_id=analogy_composition_118]
519,analogy_composition,Complete the analogy: 'tensor is to local structure as kernel is to global structure'; then optimize the relation while preserving neighborhood topology. [benchmark_id=analogy_composition_119]
520,analogy_composition,Complete the analogy: 'embedding is to local structure as polytope is to global structure'; then compare the relation across two scales. [benchmark_id=analogy_composition_120]
521,analogy_composition,Complete the analogy: 'distance matrix is to local structure as operator is to global structure'; then cluster the relation while preserving neighborhood topology. [benchmark_id=analogy_composition_121]
522,analogy_composition,Complete the analogy: 'embedding is to local structure as polytope is to global structure'; then normalize the relation with bounded curvature. [benchmark_id=analogy_composition_122]
523,analogy_composition,Complete the analogy: 'latent map is to local structure as vector field is to global structure'; then compare the relation with bounded curvature. [benchmark_id=analogy_composition_123]
524,analogy_composition,Complete the analogy: 'coordinate frame is to local structure as distance matrix is to global structure'; then align the relation under noisy measurements. [benchmark_id=analogy_composition_124]
525,analogy_composition,Complete the analogy: 'basis is to local structure as manifold is to global structure'; then perturb the relation with contrastive supervision. [benchmark_id=analogy_composition_125]
526,analogy_composition,Complete the analogy: 'operator is to local structure as graph is to global structure'; then stabilize the relation under noisy measurements. [benchmark_id=analogy_composition_126]
527,analogy_composition,Complete the analogy: 'polytope is to local structure as graph is to global structure'; then align the relation under fixed token budget. [benchmark_id=analogy_composition_127]
